passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
9651.00 ,Prerak Shan,09-04-2022,61.00 ,1613.53 ,4.81 
9652.00 ,Anay Saha,12-09-2022,18.00 ,457.02 ,3.15 
9653.00 ,Shamik Anne,8-27-2022,93.00 ,474.34 ,3.14 
9654.00 ,Kartik Saxena,02-04-2023,98.00 ,127.93 ,4.72 
9655.00 ,Kismat Srivastava,5-16-2023,29.00 ,1515.14 ,4.48 
9656.00 ,Arnav Lata,02-02-2023,27.00 ,1132.60 ,3.89 
9657.00 ,Zaina Dayal,06-02-2023,74.00 ,153.30 ,3.29 
9658.00 ,Prerak Krishnamurthy,01-10-2023,57.00 ,640.15 ,4.39 
9659.00 ,Nirvaan Sehgal,4-29-2023,41.00 ,612.79 ,4.31 
9660.00 ,Lakshay Dhingra,6-15-2023,47.00 ,540.05 ,3.32 
9661.00 ,Tiya Uppal,12-28-2022,80.00 ,514.57 ,3.53 
9662.00 ,Damini Shukla,02-07-2023,33.00 ,343.38 ,3.50 
9663.00 ,Alisha Badal,6-29-2023,37.00 ,572.04 ,4.17 
9664.00 ,Tanya Sampath,03-04-2023,39.00 ,1124.41 ,4.79 
9665.00 ,Kashvi Kalita,12-23-2022,38.00 ,638.66 ,3.04 
9666.00 ,Fateh Krish,04-12-2023,15.00 ,1594.98 ,3.06 
9667.00 ,Devansh Bassi,2-25-2023,76.00 ,447.36 ,3.86 
9668.00 ,Ehsaan Khanna,09-10-2022,76.00 ,1706.76 ,3.85 
9669.00 ,Rhea Din,3-28-2023,23.00 ,1317.94 ,4.48 
9670.00 ,Diya Dash,12-04-2022,97.00 ,1607.70 ,4.81 
9671.00 ,Prisha Deol,8-14-2022,80.00 ,807.09 ,4.24 
9672.00 ,Nitara Mangat,12-19-2022,53.00 ,863.28 ,3.61 
9673.00 ,Mohanlal Bail,12-13-2022,75.00 ,998.93 ,3.80 
9674.00 ,Emir Tara,02-12-2023,94.00 ,1180.21 ,4.84 
9675.00 ,Aaina Gopal,5-22-2023,11.00 ,178.24 ,4.05 
9676.00 ,Abram Kibe,8-13-2022,28.00 ,1830.66 ,4.73 
9677.00 ,Lakshit Bakshi,12-26-2022,93.00 ,1862.46 ,4.48 
9678.00 ,Mishti Banik,2-19-2023,76.00 ,1825.40 ,3.52 
9679.00 ,Umang Walia,6-18-2023,45.00 ,452.70 ,3.79 
9680.00 ,Aniruddh Kapur,4-18-2023,17.00 ,166.71 ,4.17 
9681.00 ,Vanya Seshadri,12-16-2022,12.00 ,1418.92 ,4.39 
9682.00 ,Prisha Bassi,05-05-2023,82.00 ,1822.13 ,4.82 
9683.00 ,Aarush Ratta,8-20-2022,13.00 ,1944.97 ,3.42 
9684.00 ,Samiha Madan,9-18-2022,50.00 ,126.17 ,3.36 
9685.00 ,Priyansh Kannan,2-27-2023,30.00 ,1221.66 ,3.93 
9686.00 ,Raghav Chaudry,11-26-2022,91.00 ,668.59 ,4.56 
9687.00 ,Shalv Chaudhary,9-30-2022,95.00 ,496.12 ,3.41 
9688.00 ,Piya Dhar,10-12-2022,71.00 ,1925.67 ,4.44 
9689.00 ,Vivaan Divan,08-10-2022,25.00 ,1067.95 ,3.86 
9690.00 ,Gokul Sawhney,2-19-2023,44.00 ,923.82 ,4.53 
9691.00 ,Shalv Majumdar,2-23-2023,91.00 ,1686.43 ,3.13 
9692.00 ,Saanvi Kashyap,12-08-2022,47.00 ,1010.57 ,3.24 
9693.00 ,Uthkarsh Lad,10-03-2022,72.00 ,1026.99 ,4.65 
9694.00 ,Shray Kakar,03-04-2023,60.00 ,880.57 ,3.48 
9695.00 ,Tiya Balay,3-16-2023,69.00 ,1801.59 ,4.21 
9696.00 ,Divij Yogi,2-17-2023,85.00 ,102.37 ,4.89 
9697.00 ,Hazel Walla,10-29-2022,77.00 ,929.88 ,3.93 
9698.00 ,Indranil Chander,5-18-2023,65.00 ,1379.20 ,4.20 
9699.00 ,Pari Dhingra,01-06-2023,28.00 ,326.96 ,3.84 
9700.00 ,Kiara Kakar,5-20-2023,66.00 ,1675.57 ,3.80 
9701.00 ,Sara Sachar,04-01-2023,19.00 ,1729.67 ,3.81 
9702.00 ,Divij Kalita,02-04-2023,46.00 ,1115.90 ,3.18 
9703.00 ,Taimur Borde,2-13-2023,10.00 ,1203.73 ,4.14 
9704.00 ,Ivan Zacharia,06-07-2023,60.00 ,972.88 ,3.42 
9705.00 ,Sana Agarwal,6-23-2023,59.00 ,1047.56 ,3.09 
9706.00 ,Drishya Issac,4-29-2023,27.00 ,1643.62 ,3.88 
9707.00 ,Eva Ramesh,6-14-2023,81.00 ,997.85 ,4.90 
9708.00 ,Lakshay Talwar,08-11-2022,16.00 ,940.34 ,4.38 
9709.00 ,Ryan Goda,1-27-2023,48.00 ,1212.80 ,3.72 
9710.00 ,Tanya Bora,10-08-2022,37.00 ,1279.42 ,4.97 
9711.00 ,Mannat Bawa,10-23-2022,30.00 ,489.03 ,3.14 
9712.00 ,Lakshay Maharaj,6-21-2023,22.00 ,1385.49 ,4.53 
9713.00 ,Reyansh Thaker,5-16-2023,58.00 ,900.10 ,4.08 
9714.00 ,Zoya Dass,05-09-2023,32.00 ,422.83 ,4.13 
9715.00 ,Navya Kata,3-19-2023,64.00 ,1259.58 ,4.74 
9716.00 ,Miraan Chaudhry,09-05-2022,20.00 ,895.94 ,3.28 
9717.00 ,Baiju Chatterjee,07-05-2023,47.00 ,172.32 ,4.62 
9718.00 ,Vivaan Din,07-09-2023,67.00 ,955.52 ,4.60 
9719.00 ,Charvi Das,1-13-2023,19.00 ,1654.29 ,3.96 
9720.00 ,Adira Hari,1-30-2023,73.00 ,1302.32 ,4.44 
9721.00 ,Parinaaz Raj,01-02-2023,68.00 ,1593.37 ,4.55 
9722.00 ,Hansh Gopal,1-30-2023,98.00 ,1130.17 ,4.62 
9723.00 ,Hrishita Gole,02-08-2023,43.00 ,1147.29 ,3.56 
9724.00 ,Mohanlal Sundaram,10-01-2022,87.00 ,485.55 ,4.23 
9725.00 ,Dhanush Bali,10-31-2022,40.00 ,1578.83 ,3.65 
9726.00 ,Tejas Tank,2-26-2023,60.00 ,1071.96 ,4.19 
9727.00 ,Indranil Ahluwalia,1-28-2023,12.00 ,1653.52 ,3.35 
9728.00 ,Pari Grover,6-22-2023,39.00 ,1413.88 ,4.45 
9729.00 ,Kimaya Bhardwaj,09-05-2022,43.00 ,1620.72 ,4.35 
9730.00 ,Shalv Jhaveri,9-15-2022,98.00 ,1284.29 ,4.13 
9731.00 ,Purab Raju,04-10-2023,34.00 ,1515.54 ,3.81 
9732.00 ,Misha Mammen,03-07-2023,36.00 ,865.65 ,3.68 
9733.00 ,Darshit Varghese,10-02-2022,71.00 ,942.72 ,3.72 
9734.00 ,Indrans Tiwari,3-25-2023,32.00 ,1610.85 ,4.72 
9735.00 ,Arhaan Setty,06-09-2023,89.00 ,1131.34 ,3.11 
9736.00 ,Saanvi Ghose,6-30-2023,20.00 ,1230.37 ,3.77 
9737.00 ,Jayesh Singh,03-03-2023,86.00 ,333.30 ,3.09 
9738.00 ,Riaan Ravel,10-02-2022,26.00 ,525.19 ,3.39 
9739.00 ,Sara Virk,3-16-2023,18.00 ,928.68 ,4.73 
9740.00 ,Charvi Dugar,11-27-2022,38.00 ,1249.60 ,3.92 
9741.00 ,Vaibhav De,2-23-2023,74.00 ,282.46 ,4.39 
9742.00 ,Jayesh Bhat,11-06-2022,80.00 ,1131.47 ,4.92 
9743.00 ,Hunar Rajan,1-31-2023,94.00 ,1422.09 ,4.99 
9744.00 ,Aarna Vyas,06-10-2023,29.00 ,459.77 ,3.03 
9745.00 ,Onkar Wable,4-14-2023,35.00 ,1052.89 ,4.47 
9746.00 ,Dhanush Tara,4-28-2023,88.00 ,1138.28 ,4.94 
9747.00 ,Divit Rege,01-04-2023,61.00 ,722.50 ,4.71 
9748.00 ,Aarav Mann,4-23-2023,24.00 ,1469.12 ,3.41 
9749.00 ,Nayantara Gandhi,11-07-2022,64.00 ,1009.85 ,4.17 
9750.00 ,Jiya Kashyap,12-01-2022,38.00 ,1517.67 ,4.25 
9751.00 ,Rania Bhalla,10-28-2022,66.00 ,269.40 ,3.38 
9752.00 ,Siya Ghose,05-02-2023,25.00 ,705.98 ,4.94 
9753.00 ,Farhan Rout,9-22-2022,62.00 ,546.08 ,3.14 
9754.00 ,Shray Loke,3-30-2023,78.00 ,1085.20 ,3.49 
9755.00 ,Riaan Karpe,6-30-2023,15.00 ,1281.51 ,4.42 
9756.00 ,Biju Chada,9-20-2022,90.00 ,1650.73 ,4.23 
9757.00 ,Zain Wason,07-07-2023,39.00 ,590.47 ,3.08 
9758.00 ,Raghav Wadhwa,12-09-2022,13.00 ,666.74 ,3.70 
9759.00 ,Jayant Balakrishnan,03-04-2023,44.00 ,522.44 ,4.28 
9760.00 ,Lakshay Bhalla,04-02-2023,23.00 ,1738.40 ,4.17 
9761.00 ,Bhamini Sampath,03-04-2023,28.00 ,742.71 ,4.43 
9762.00 ,Charvi Sarna,2-21-2023,86.00 ,955.55 ,4.35 
9763.00 ,Drishya Chacko,10-19-2022,25.00 ,812.39 ,4.03 
9764.00 ,Badal Rana,07-04-2023,42.00 ,665.56 ,3.41 
9765.00 ,Arnav Ramachandran,03-09-2023,93.00 ,180.10 ,4.33 
9766.00 ,Kimaya Behl,11-29-2022,84.00 ,1942.97 ,4.67 
9767.00 ,Pranay Jhaveri,5-16-2023,65.00 ,1372.99 ,3.49 
9768.00 ,Yashvi Hora,12-27-2022,92.00 ,940.83 ,4.55 
9769.00 ,Kaira Kapur,09-08-2022,91.00 ,1094.87 ,4.81 
9770.00 ,Raunak Anne,5-15-2023,91.00 ,1263.25 ,4.74 
9771.00 ,Divyansh Ahluwalia,01-04-2023,91.00 ,530.57 ,3.54 
9772.00 ,Yasmin Comar,3-16-2023,85.00 ,1283.50 ,4.64 
9773.00 ,Ojas Mani,9-29-2022,42.00 ,732.63 ,4.25 
9774.00 ,Damini Aurora,12-18-2022,93.00 ,277.56 ,3.13 
9775.00 ,Samar Sura,4-22-2023,78.00 ,1017.86 ,3.22 
9776.00 ,Vidur Kota,06-12-2023,94.00 ,1139.36 ,4.42 
9777.00 ,Kashvi Ravi,11-13-2022,100.00 ,181.34 ,4.41 
9778.00 ,Akarsh Sachdeva,12-05-2022,82.00 ,535.90 ,3.20 
9779.00 ,Trisha Handa,9-18-2022,42.00 ,1231.37 ,4.87 
9780.00 ,Aarush Kara,3-21-2023,18.00 ,1977.60 ,4.90 
9781.00 ,Alisha Jayaraman,01-08-2023,33.00 ,185.80 ,3.54 
9782.00 ,Onkar Dalal,5-25-2023,74.00 ,547.72 ,3.61 
9783.00 ,Bhavin Karnik,05-06-2023,49.00 ,1132.48 ,4.89 
9784.00 ,Anahita Tandon,02-04-2023,85.00 ,851.13 ,4.30 
9785.00 ,Myra Dugar,12-20-2022,85.00 ,1575.75 ,4.76 
9786.00 ,Anvi Ramanathan,06-07-2023,12.00 ,727.97 ,3.49 
9787.00 ,Manikya Bhakta,9-25-2022,44.00 ,1845.29 ,3.39 
9788.00 ,Anaya Bhargava,11-27-2022,80.00 ,1256.33 ,4.91 
9789.00 ,Divij Datta,11-04-2022,51.00 ,1181.96 ,4.06 
9790.00 ,Aarush Sankaran,9-29-2022,19.00 ,1513.74 ,4.04 
9791.00 ,Sahil Hans,05-11-2023,30.00 ,201.05 ,3.45 
9792.00 ,Rhea Chokshi,12-21-2022,18.00 ,1473.18 ,3.06 
9793.00 ,Vihaan Kurian,12-11-2022,63.00 ,1496.62 ,4.91 
9794.00 ,Yasmin Dalal,10-06-2022,28.00 ,741.27 ,3.22 
9795.00 ,Ishita Srivastava,2-22-2023,32.00 ,564.74 ,3.33 
9796.00 ,Oorja Andra,01-05-2023,43.00 ,693.02 ,4.36 
9797.00 ,Kiaan Behl,1-14-2023,62.00 ,585.01 ,4.40 
9798.00 ,Indranil Gala,2-22-2023,93.00 ,510.59 ,3.81 
9799.00 ,Ivana Tak,12-15-2022,26.00 ,1684.80 ,3.44 
9800.00 ,Vanya Maharaj,11-25-2022,66.00 ,1328.02 ,3.04 
9801.00 ,Trisha Badal,2-21-2023,99.00 ,829.59 ,4.29 
9802.00 ,Eva Madan,9-15-2022,92.00 ,1786.31 ,4.99 
9803.00 ,Kanav Kala,6-17-2023,34.00 ,771.22 ,3.75 
9804.00 ,Aarna Sha,11-30-2022,95.00 ,291.07 ,4.88 
9805.00 ,Damini Sodhi,11-27-2022,38.00 ,1573.55 ,4.43 
9806.00 ,Shamik Vig,1-27-2023,15.00 ,1519.90 ,3.34 
9807.00 ,Aarav Chawla,2-22-2023,17.00 ,177.45 ,3.61 
9808.00 ,Abram Sharma,12-22-2022,85.00 ,870.10 ,3.18 
9809.00 ,Mamooty Chokshi,2-24-2023,44.00 ,907.70 ,3.30 
9810.00 ,Shayak Suri,08-10-2022,45.00 ,1611.71 ,4.79 
9811.00 ,Charvi Banerjee,12-23-2022,21.00 ,1900.52 ,4.89 
9812.00 ,Rohan Dugar,1-25-2023,46.00 ,1307.29 ,3.69 
9813.00 ,Neelofar Balay,08-11-2022,18.00 ,1646.88 ,4.45 
9814.00 ,Yuvraj  Krishnan,06-10-2023,64.00 ,1161.41 ,3.45 
9815.00 ,Ritvik Borah,04-08-2023,95.00 ,905.27 ,3.44 
9816.00 ,Darshit Andra,1-31-2023,14.00 ,1621.97 ,4.14 
9817.00 ,Dishani Doshi,9-19-2022,47.00 ,386.71 ,4.39 
9818.00 ,Nehmat Chowdhury,09-02-2022,48.00 ,355.81 ,4.49 
9819.00 ,Divij Dey,6-28-2023,11.00 ,1025.81 ,3.21 
9820.00 ,Tushar Bhalla,3-30-2023,43.00 ,184.08 ,4.36 
9821.00 ,Nirvi Bawa,05-05-2023,57.00 ,303.54 ,3.25 
9822.00 ,Renee Dhar,6-28-2023,58.00 ,1173.80 ,3.95 
9823.00 ,Jayant Lata,3-14-2023,62.00 ,1345.87 ,3.82 
9824.00 ,Jayan Bail,01-12-2023,96.00 ,870.93 ,3.03 
9825.00 ,Lagan Singh,07-05-2023,93.00 ,1202.66 ,4.91 
9826.00 ,Uthkarsh Chandran,01-03-2023,92.00 ,878.40 ,4.45 
9827.00 ,Hridaan Mangal,03-08-2023,40.00 ,975.87 ,4.44 
9828.00 ,Mahika Varkey,04-06-2023,38.00 ,636.01 ,4.47 
9829.00 ,Aarav Raja,9-13-2022,62.00 ,1186.26 ,4.22 
9830.00 ,Suhana Char,10-22-2022,95.00 ,398.93 ,3.24 
9831.00 ,Abram Mannan,4-15-2023,55.00 ,1827.52 ,3.54 
9832.00 ,Hridaan Sangha,10-10-2022,39.00 ,650.64 ,4.97 
9833.00 ,Sahil Raval,10-09-2022,31.00 ,813.12 ,3.05 
9834.00 ,Anvi Trivedi,12-19-2022,12.00 ,1885.77 ,4.24 
9835.00 ,Gokul Gade,04-04-2023,25.00 ,1462.37 ,4.04 
9836.00 ,Shanaya Mandal,5-20-2023,54.00 ,1247.60 ,4.57 
9837.00 ,Ryan Dash,5-22-2023,68.00 ,854.58 ,4.46 
9838.00 ,Veer Bains,9-19-2022,58.00 ,711.05 ,3.98 
9839.00 ,Samarth Gandhi,2-18-2023,19.00 ,1463.11 ,3.94 
9840.00 ,Darshit Vasa,10-22-2022,91.00 ,900.51 ,3.16 
9841.00 ,Kartik Din,11-15-2022,39.00 ,158.68 ,3.71 
9842.00 ,Sana Datta,12-06-2022,90.00 ,1148.24 ,4.83 
9843.00 ,Navya Varughese,05-11-2023,24.00 ,1132.48 ,3.28 
9844.00 ,Prisha Dass,9-23-2022,31.00 ,291.87 ,3.11 
9845.00 ,Romil Karpe,10-17-2022,33.00 ,1447.77 ,4.26 
9846.00 ,Saira Sachdev,05-03-2023,31.00 ,565.05 ,4.99 
9847.00 ,Neelofar Basu,03-06-2023,60.00 ,1971.80 ,4.48 
9848.00 ,Yakshit Rau,05-02-2023,72.00 ,1115.45 ,4.84 
9849.00 ,Anay Varughese,6-28-2023,88.00 ,962.49 ,3.99 
9850.00 ,Mehul Wali,9-16-2022,64.00 ,244.25 ,3.99 
9851.00 ,Adah Shah,12-13-2022,81.00 ,1803.11 ,4.10 
9852.00 ,Nishith Ganguly,01-10-2023,97.00 ,1154.22 ,4.41 
9853.00 ,Rati Gill,5-21-2023,61.00 ,215.65 ,4.88 
9854.00 ,Piya Gara,8-28-2022,46.00 ,1702.73 ,4.39 
9855.00 ,Nirvaan Chand,04-06-2023,85.00 ,525.52 ,4.32 
9856.00 ,Charvi Saha,06-02-2023,10.00 ,865.24 ,4.29 
9857.00 ,Sahil Buch,06-04-2023,81.00 ,336.37 ,4.37 
9858.00 ,Suhana Kaul,10-26-2022,45.00 ,1515.35 ,3.26 
9859.00 ,Parinaaz Soman,3-24-2023,13.00 ,1010.79 ,3.03 
9860.00 ,Madhup Sastry,01-06-2023,86.00 ,1237.36 ,4.58 
9861.00 ,Shayak Mann,4-29-2023,83.00 ,413.58 ,4.73 
9862.00 ,Seher Sehgal,2-15-2023,13.00 ,824.21 ,3.12 
9863.00 ,Ryan Chacko,4-26-2023,24.00 ,320.03 ,4.42 
9864.00 ,Indrans Wable,05-12-2023,67.00 ,1626.16 ,4.07 
9865.00 ,Gokul Banik,3-16-2023,96.00 ,1585.17 ,3.50 
9866.00 ,Farhan Keer,5-20-2023,75.00 ,1309.52 ,3.32 
9867.00 ,Sara Brahmbhatt,06-05-2023,89.00 ,1042.28 ,3.18 
9868.00 ,Fateh Ghosh,02-04-2023,52.00 ,1825.44 ,4.16 
9869.00 ,Tiya Dash,10-14-2022,25.00 ,687.36 ,4.76 
9870.00 ,Lakshit Chaudhary,4-18-2023,41.00 ,819.72 ,3.58 
9871.00 ,Rohan Jain,04-03-2023,92.00 ,1361.08 ,3.88 
9872.00 ,Eshani Sunder,06-12-2023,76.00 ,1518.03 ,3.28 
9873.00 ,Mannat Mandal,5-18-2023,19.00 ,1565.11 ,4.82 
9874.00 ,Rasha Seth,5-13-2023,85.00 ,210.18 ,4.15 
9875.00 ,Farhan Bhardwaj,6-30-2023,56.00 ,876.22 ,4.51 
9876.00 ,Nirvi Soni,03-01-2023,96.00 ,160.78 ,4.72 
9877.00 ,Vedika Zachariah,5-15-2023,52.00 ,132.09 ,4.92 
9878.00 ,Nishith Sridhar,04-01-2023,16.00 ,1196.29 ,4.84 
9879.00 ,Indranil Mahal,03-08-2023,79.00 ,1892.41 ,3.34 
9880.00 ,Tushar Jani,1-29-2023,22.00 ,470.92 ,4.35 
9881.00 ,Shayak Yohannan,11-15-2022,81.00 ,1310.28 ,4.41 
9882.00 ,Eshani Shere,04-04-2023,20.00 ,785.94 ,4.65 
9883.00 ,Anaya Som,10-19-2022,85.00 ,958.89 ,4.01 
9884.00 ,Pari Dhaliwal,01-11-2023,33.00 ,509.88 ,3.68 
9885.00 ,Nakul Sengupta,5-14-2023,65.00 ,220.67 ,3.32 
9886.00 ,Alisha Viswanathan,10-18-2022,98.00 ,108.10 ,4.56 
9887.00 ,Mishti Gour,02-07-2023,75.00 ,1651.18 ,4.23 
9888.00 ,Nitara Varghese,9-18-2022,96.00 ,1502.81 ,3.44 
9889.00 ,Biju Butala,12-27-2022,79.00 ,1454.39 ,4.43 
9890.00 ,Aniruddh Gokhale,1-16-2023,83.00 ,1979.14 ,3.94 
9891.00 ,Ira Chada,09-12-2022,81.00 ,596.70 ,3.80 
9892.00 ,Saksham Loke,9-24-2022,99.00 ,314.65 ,3.57 
9893.00 ,Raghav Zacharia,3-23-2023,29.00 ,268.47 ,3.50 
9894.00 ,Damini Garg,03-10-2023,58.00 ,1078.88 ,3.83 
9895.00 ,Mishti Ray,12-06-2022,46.00 ,1829.27 ,4.47 
9896.00 ,Ivan Deol,8-18-2022,15.00 ,552.38 ,3.85 
9897.00 ,Aaina Chaudhari,09-05-2022,56.00 ,140.89 ,4.83 
9898.00 ,Indrans Khatri,04-10-2023,22.00 ,1515.87 ,4.07 
9899.00 ,Samarth Jani,6-17-2023,23.00 ,347.62 ,4.64 
9900.00 ,Mohanlal Balasubramanian,12-26-2022,83.00 ,756.33 ,3.90 
9901.00 ,Mamooty Mammen,1-15-2023,93.00 ,319.36 ,4.40 
9902.00 ,Inaaya  Hora,03-01-2023,96.00 ,508.69 ,4.53 
9903.00 ,Tarini Maharaj,2-13-2023,70.00 ,664.25 ,3.36 
9904.00 ,Yuvaan Bhatnagar,05-07-2023,59.00 ,440.22 ,3.57 
9905.00 ,Aayush Dalal,10-23-2022,98.00 ,1834.75 ,3.68 
9906.00 ,Purab Badal,09-09-2022,58.00 ,1455.40 ,4.63 
9907.00 ,Ahana  Luthra,1-20-2023,57.00 ,1654.84 ,4.76 
9908.00 ,Kanav Bhatia,10-27-2022,41.00 ,559.12 ,4.02 
9909.00 ,Romil Bava,09-08-2022,78.00 ,1053.04 ,3.74 
9910.00 ,Vanya Thaman,01-09-2023,31.00 ,1632.66 ,4.63 
9911.00 ,Jayant Maharaj,10-15-2022,68.00 ,1204.64 ,4.90 
9912.00 ,Tarini Halder,6-21-2023,91.00 ,783.36 ,3.91 
9913.00 ,Chirag Kuruvilla,01-03-2023,77.00 ,501.32 ,3.21 
9914.00 ,Miraya Lad,9-14-2022,20.00 ,508.47 ,3.08 
9915.00 ,Lakshit Sharma,8-30-2022,19.00 ,452.96 ,3.76 
9916.00 ,Anay Sarkar,11-11-2022,82.00 ,1197.66 ,3.79 
9917.00 ,Damini Brar,02-10-2023,52.00 ,685.99 ,4.73 
9918.00 ,Samiha Dhillon,07-01-2023,14.00 ,136.67 ,4.76 
9919.00 ,Umang Aurora,1-19-2023,64.00 ,1981.63 ,3.56 
9920.00 ,Anvi Sridhar,1-24-2023,95.00 ,998.12 ,4.18 
9921.00 ,Tanya Krishnan,9-28-2022,76.00 ,590.55 ,4.52 
9922.00 ,Diya Dixit,10-10-2022,77.00 ,1624.84 ,4.13 
9923.00 ,Anaya Divan,1-22-2023,83.00 ,1256.96 ,4.84 
9924.00 ,Adira Bansal,9-24-2022,93.00 ,1319.34 ,3.90 
9925.00 ,Nirvaan Venkatesh,2-19-2023,31.00 ,864.26 ,3.83 
9926.00 ,Yuvaan Bawa,11-01-2022,12.00 ,363.93 ,4.25 
9927.00 ,Manjari Dutt,01-02-2023,48.00 ,895.85 ,4.92 
9928.00 ,Lagan Barad,1-13-2023,34.00 ,977.01 ,3.26 
9929.00 ,Onkar Bumb,10-23-2022,75.00 ,205.40 ,4.99 
9930.00 ,Anaya Jayaraman,4-21-2023,44.00 ,266.22 ,3.09 
9931.00 ,Kanav Chaudhuri,06-03-2023,78.00 ,818.70 ,3.06 
9932.00 ,Sana Sampath,3-15-2023,84.00 ,1125.23 ,4.82 
9933.00 ,Dhanuk Venkataraman,09-06-2022,20.00 ,645.64 ,4.99 
9934.00 ,Tushar Goda,11-17-2022,96.00 ,302.00 ,3.03 
9935.00 ,Keya Bhatt,04-07-2023,15.00 ,155.34 ,4.53 
9936.00 ,Sahil Bhardwaj,8-29-2022,73.00 ,1798.13 ,4.11 
9937.00 ,Saksham Venkataraman,12-15-2022,86.00 ,1685.42 ,4.76 
9938.00 ,Taran Andra,11-30-2022,37.00 ,574.11 ,4.50 
9939.00 ,Jiya Bava,02-04-2023,99.00 ,1255.36 ,4.91 
9940.00 ,Zara Agate,10-22-2022,27.00 ,707.33 ,3.65 
9941.00 ,Stuvan Bath,12-12-2022,22.00 ,1350.01 ,3.05 
9942.00 ,Dishani Sunder,01-11-2023,49.00 ,1867.97 ,3.65 
9943.00 ,Nayantara Sampath,2-19-2023,42.00 ,367.35 ,3.39 
9944.00 ,Kiaan Ramakrishnan,6-22-2023,34.00 ,1502.07 ,3.79 
9945.00 ,Ayesha Gill,9-13-2022,40.00 ,189.63 ,3.70 
9946.00 ,Tushar Deol,5-21-2023,20.00 ,938.68 ,4.09 
9947.00 ,Tara Shere,09-07-2022,62.00 ,284.37 ,3.51 
9948.00 ,Ivana Gara,09-09-2022,49.00 ,717.22 ,4.97 
9949.00 ,Madhup Bava,12-07-2022,74.00 ,1148.11 ,3.82 
9950.00 ,Saksham Solanki,12-05-2022,43.00 ,1117.56 ,4.81 
9951.00 ,Mohanlal Ray,02-06-2023,38.00 ,445.75 ,3.95 
9952.00 ,Hansh Sabharwal,1-25-2023,58.00 ,767.30 ,3.32 
9953.00 ,Hansh Konda,12-26-2022,94.00 ,1817.60 ,4.18 
9954.00 ,Rania Sankaran,05-02-2023,15.00 ,230.30 ,4.33 
9955.00 ,Nishith Kashyap,10-23-2022,40.00 ,658.62 ,4.71 
9956.00 ,Indranil Chacko,5-20-2023,55.00 ,1641.75 ,3.66 
9957.00 ,Gatik Dhingra,10-10-2022,24.00 ,598.96 ,4.88 
9958.00 ,Hansh Rajagopal,4-23-2023,23.00 ,1008.99 ,3.77 
9959.00 ,Ritvik Rama,4-13-2023,45.00 ,363.90 ,4.50 
9960.00 ,Pranay Dasgupta,6-30-2023,17.00 ,443.43 ,4.10 
9961.00 ,Dhanuk Mani,05-08-2023,39.00 ,1047.34 ,3.84 
9962.00 ,Eva Dey,9-30-2022,13.00 ,365.49 ,3.96 
9963.00 ,Yakshit Biswas,11-20-2022,42.00 ,324.67 ,4.21 
9964.00 ,Ela Ray,6-28-2023,56.00 ,1917.96 ,3.46 
9965.00 ,Yakshit Anand,06-05-2023,73.00 ,1561.11 ,4.13 
9966.00 ,Himmat Kashyap,03-08-2023,80.00 ,1333.10 ,4.37 
9967.00 ,Amira Ravi,3-26-2023,37.00 ,974.72 ,4.18 
9968.00 ,Stuvan Saran,5-26-2023,17.00 ,1392.79 ,4.20 
9969.00 ,Ivana Thaker,04-05-2023,49.00 ,914.20 ,4.30 
9970.00 ,Anaya Madan,11-23-2022,71.00 ,1417.57 ,3.94 
9971.00 ,Shayak Bansal,5-25-2023,81.00 ,773.42 ,4.26 
9972.00 ,Uthkarsh Viswanathan,5-17-2023,40.00 ,1807.27 ,3.88 
9973.00 ,Saksham Contractor,11-09-2022,34.00 ,1678.31 ,4.34 
9974.00 ,Himmat D??lia,5-31-2023,92.00 ,249.81 ,3.16 
9975.00 ,Divij Sangha,03-08-2023,87.00 ,1757.64 ,3.51 
9976.00 ,Ryan Shere,1-20-2023,55.00 ,1523.89 ,3.65 
9977.00 ,Lakshit Walla,06-10-2023,70.00 ,1419.67 ,3.52 
9978.00 ,Nirvaan Hayre,5-15-2023,65.00 ,782.89 ,3.09 
9979.00 ,Tanya Mani,2-17-2023,70.00 ,789.38 ,3.83 
9980.00 ,Shayak Bhagat,09-03-2022,56.00 ,297.47 ,4.30 
9981.00 ,Purab Keer,02-03-2023,74.00 ,1210.76 ,3.36 
9982.00 ,Divit Lalla,5-22-2023,18.00 ,469.07 ,3.30 
9983.00 ,Ehsaan Sankaran,2-13-2023,31.00 ,227.68 ,4.10 
9984.00 ,Hazel Dani,9-18-2022,11.00 ,744.53 ,4.99 
9985.00 ,Madhup Bhat,10-19-2022,89.00 ,799.24 ,3.07 
9986.00 ,Oorja Rege,11-10-2022,62.00 ,232.87 ,3.10 
9987.00 ,Ivan Chada,07-01-2023,29.00 ,187.81 ,3.03 
9988.00 ,Amani Chahal,6-19-2023,49.00 ,570.32 ,3.64 
9989.00 ,Madhav Biswas,12-04-2022,28.00 ,1758.03 ,4.77 
9990.00 ,Jivika Dara,12-17-2022,72.00 ,1206.82 ,4.25 
9991.00 ,Akarsh Handa,09-02-2022,34.00 ,1966.28 ,3.15 
9992.00 ,Azad Kapur,04-08-2023,68.00 ,1589.49 ,3.65 
9993.00 ,Ayesha Ghosh,12-30-2022,11.00 ,880.28 ,4.18 
9994.00 ,Sara Boase,11-13-2022,94.00 ,1538.76 ,4.66 
